,Date,OpenPrice_TATApower,HighPrice_TATApower,LowPrice_TATApower,ClosePrice_TATApower,WAP_TATApower,NShares_TATApower,OpenPrice_JSWenergy,HighPrice_JSWenergy,LowPrice_JSWenergy,ClosePrice_JSWenergy,WAP_JSWenergy,NShares_JSWenergy,OpenPrice_BOROSILre,HighPrice_BOROSILre,LowPrice_BOROSILre,ClosePrice_BOROSILre,WAP_BOROSILre,NShares_BOROSILre,OpenPrice_PowerGridCorp,HighPrice_PowerGridCorp,LowPrice_PowerGridCorp,ClosePrice_PowerGridCorp,WAP_PowerGridCorp,NShares_PowerGridCorp
116,21-April-2022,253.0,260.0,250.75,258.8,255.81039783012653,4167985,337.5,348.0,333.15,339.95,339.7823097267117,17015,690.2,703.5,677.15,687.35,690.9617454409049,138624,225.5,228.6,225.15,227.25,225.79941042638004,1159482
117,20-April-2022,249.6,255.1,246.7,249.7,251.02764956392969,4190265,331.5,343.0,326.2,331.75,334.96211951656227,17872,653.05,685.4,653.05,669.35,672.5148767274097,69034,229.85,229.85,223.6,227.1,226.12218379386044,163074
118,19-April-2022,261.3,262.0,242.5,246.7,252.79062480949528,3477604,348.0,354.0,325.95,336.6,346.8921883718335,89610,679.0,680.65,635.5,648.75,665.9487509789426,136627,230.5,233.3,226.5,228.0,230.34796905959456,262440
119,18-April-2022,269.3,269.3,252.3,257.9,259.7505672429457,4476477,326.95,343.1,315.0,343.1,337.66916211986637,141858,629.35,720.0,625.0,670.3,685.1335251453576,417075,229.0,231.9,227.65,231.05,229.32452743025584,1562891
120,13-April-2022,278.7,280.25,272.35,273.05,275.5724608404732,2608816,339.9,339.9,325.0,326.8,330.25671971525594,24443,631.5,642.0,625.5,632.45,632.8057971014492,50370,235.0,235.4,227.65,229.45,231.20889664382344,466513
121,12-April-2022,283.5,283.55,271.7,275.25,276.18085986252856,4090305,358.4,358.4,340.65,341.1,344.63000234673734,72441,635.0,637.25,613.25,628.95,626.2824850797879,78082,229.5,233.65,228.65,233.1,230.67423296660044,487821
122,11-April-2022,281.0,288.5,280.15,282.95,284.74987804576836,4534488,347.3,358.55,335.55,358.55,353.9028317996395,42164,656.0,662.0,632.8,639.8,648.0982750369337,48059,232.0,235.5,228.5,230.9,231.3929985834017,228011
123,8-April-2022,280.45,283.0,272.85,278.15,278.1760698978054,5935637,328.05,343.7,327.5,341.5,338.3821174980779,22111,650.0,660.5,640.8,655.5,653.0138707144728,53494,232.45,234.0,230.55,232.6,231.4771818576452,962918
124,7-April-2022,293.0,298.0,275.9,277.9,286.3141781729913,14506587,341.9,345.9,322.1,327.5,331.2464700078255,58782,669.95,680.8,645.45,652.85,665.8269433279445,134846,237.0,239.8,230.05,231.4,236.48446677009352,598813
125,6-April-2022,275.8,296.5,273.0,289.8,287.33156793581327,18202888,342.0,354.0,331.2,339.05,343.82013989081526,291799,647.0,667.0,635.1,652.55,651.8336343994616,112932,231.9,238.4,231.0,236.6,235.30174683751832,500161
126,5-April-2022,253.8,275.2,252.3,273.6,265.25079611233315,8322318,339.85,339.85,328.15,339.85,338.41888348561326,86573,629.2,660.0,616.05,647.1,639.4945856699359,121437,229.5,234.55,226.95,233.05,230.33645081937993,420745
127,4-April-2022,247.35,253.5,246.1,251.95,249.9204077775669,2603282,319.9,323.7,310.05,323.7,322.3558105298305,65889,619.95,628.1,612.35,624.2,620.6580810602278,88132,227.4,228.05,224.15,227.4,225.65180347720784,323708
128,1-April-2022,237.4,246.25,237.2,245.4,243.6732707198283,3142666,302.0,313.8,298.05,308.3,304.53130199172887,21037,580.0,619.95,578.1,610.95,602.2987933904506,106331,216.8,225.7,216.65,224.95,223.1499093691399,894287
129,31-March-2022,242.55,242.85,237.95,238.85,239.60239860398988,761026,301.9,302.0,290.2,298.9,297.8519659624413,13632,576.2,595.95,576.0,580.35,584.6835220245457,21022,216.45,217.25,214.8,216.85,215.50079786921984,340908
130,30-March-2022,241.0,244.85,237.85,241.6,241.02179982418647,2663049,299.8,303.0,295.25,298.25,299.3099741060015,30509,594.4,594.4,571.15,581.35,579.6710199004975,17688,213.45,218.3,211.9,216.45,214.8615526042045,330696
131,29-March-2022,243.9,244.85,238.55,239.3,241.59525638062289,1072936,300.5,305.95,293.0,294.7,297.6041009463722,13948,567.0,578.95,559.4,564.7,569.4881213815132,65117,214.45,214.45,209.75,211.2,211.6534486432732,225248
132,28-March-2022,242.8,243.9,237.5,239.55,240.2485593291908,1799856,293.65,305.0,290.0,301.85,296.23967032367227,36642,595.1,595.1,558.7,564.55,573.2895549235519,41139,209.4,212.55,207.5,212.25,209.85951491563588,134121
133,25-March-2022,240.0,244.2,239.2,241.35,241.58212023593956,3261005,303.0,304.95,295.0,297.1,298.9458661799542,25751,605.0,606.1,586.15,587.95,593.7506599472042,45837,210.6,210.75,206.7,209.6,207.69673710852135,387601
134,24-March-2022,234.75,241.0,232.85,239.55,238.5250511187468,3409708,299.7,302.5,294.6,301.35,299.9243693025228,18868,601.0,608.2,594.75,599.5,598.7769784172662,11120,210.0,211.25,208.05,210.75,210.01487778958557,347229
135,23-March-2022,232.9,237.45,231.7,234.4,235.1887342720976,1795694,299.55,305.85,292.2,298.45,299.723816376457,34745,602.0,624.0,598.1,601.4,612.0982849205869,33118,208.65,210.75,208.4,210.1,209.53693854726777,204759
136,22-March-2022,229.7,231.9,226.3,231.3,229.0691411964396,1535322,307.0,307.0,298.7,301.8,302.7513439842508,13207,597.0,598.0,585.05,593.35,590.8629593810444,31020,205.0,209.4,204.0,208.7,207.2701363098691,484411
137,21-March-2022,233.0,233.5,227.4,228.0,231.03762117000971,1552158,302.9,307.0,298.5,304.6,303.43966267682265,18380,599.0,604.45,592.55,595.85,597.0744443645256,13903,214.25,215.05,204.45,204.9,207.71745083684843,258171
138,17-March-2022,233.3,233.9,231.3,231.75,232.38056513331856,686776,311.05,317.6,295.55,300.45,306.953727561625,46572,608.25,613.5,596.9,598.45,604.6556062242489,49998,212.0,212.7,207.75,211.5,209.0067199691572,446133
139,16-March-2022,229.4,231.85,229.05,230.4,230.2437575252385,1295640,314.0,314.85,303.0,307.7,307.4424510526747,12207,594.2,608.9,593.95,600.95,598.2422237860661,14210,210.0,211.45,208.9,209.3,209.79876274574295,632368
140,15-March-2022,231.9,233.35,225.35,227.4,229.81342744379737,1065698,315.95,319.9,306.15,308.45,310.97765089722674,6130,605.0,610.7,580.2,586.35,595.4622169070932,26758,213.5,214.5,208.35,209.45,210.65073021265255,360306
141,14-March-2022,232.0,234.65,230.5,231.5,232.03735786769397,1524284,309.2,321.0,305.0,314.6,310.75502810743285,24015,629.9,631.7,598.0,600.25,613.3621244007951,34212,212.3,213.95,209.6,213.35,211.8416260023574,163739
142,11-March-2022,232.35,234.2,230.2,233.15,232.8984162183096,1828156,318.85,318.85,301.5,313.9,312.7265871042599,12066,615.0,626.4,605.0,620.4,619.9268196332752,30377,208.0,213.0,207.65,212.45,210.60899024044687,272451
143,10-March-2022,234.55,235.95,229.9,232.3,233.21532193630384,2966270,320.95,324.8,312.5,314.85,318.4011331851108,27886,621.0,628.0,605.0,613.75,614.6879448804526,65748,210.9,211.3,207.0,208.9,208.58903404196124,409759
144,9-March-2022,229.9,231.1,226.2,229.25,228.3835363715469,3079880,307.9,313.45,297.0,313.4,310.72924969518294,54951,591.0,605.5,583.4,603.05,598.178434618113,84580,213.6,216.0,206.6,208.05,209.88574774734388,356912
145,8-March-2022,217.35,227.8,215.0,227.0,224.5862673603216,4815651,307.05,319.95,297.4,298.55,302.1346903898896,72559,567.5,581.2,563.2,576.65,572.6284428281865,67096,213.0,223.35,209.7,212.05,216.98511504260907,788447
146,7-March-2022,214.35,219.6,212.25,216.25,215.3745323741007,3780800,320.8,321.0,313.0,313.05,314.1443446304614,44082,558.0,568.7,541.25,557.95,556.3626536379421,117484,211.95,215.25,208.85,213.1,212.21141491143527,447187
147,4-March-2022,225.05,226.45,220.75,221.45,223.4126056827725,2949511,330.25,339.8,326.65,329.45,333.6205931148901,9644,565.0,575.0,557.7,562.05,566.0150834277676,51182,216.0,217.55,211.15,214.95,214.328313042068,271299
148,3-March-2022,229.35,230.5,225.85,226.6,227.84321798931856,1628433,344.5,348.0,328.5,336.85,338.43863413899555,26562,602.0,606.0,571.65,578.6,590.8041547942481,30182,211.65,219.2,211.0,217.9,216.3012862275604,310054
149,2-March-2022,221.3,227.2,218.3,225.4,225.09105648560447,3363264,339.0,355.95,325.2,339.2,342.8388750966586,24571,580.0,599.0,561.2,588.0,587.3827210846085,71104,202.9,213.0,202.9,210.85,209.84909969895804,495612
150,28-February-2022,217.7,224.4,214.1,223.05,219.26609612557652,3755733,331.0,340.3,316.45,339.0,329.279076904192,16293,541.65,595.25,523.5,582.25,559.4131303948308,102297,197.05,210.2,195.9,209.2,204.29340804308504,661761
151,25-February-2022,208.2,221.0,208.2,220.05,217.980285116358,6181827,311.95,334.35,305.0,333.1,326.1892867373245,17455,551.0,558.75,533.1,548.65,543.4507297599209,109214,191.7,197.7,191.7,197.3,195.48868249894767,147294
152,24-February-2022,211.2,216.05,203.3,204.35,209.1180157591052,8646430,325.0,329.95,318.75,318.75,321.6374624120515,34253,531.0,553.7,511.2,514.15,531.9536092108706,80253,193.0,196.0,189.75,190.9,193.25885665898664,406248
153,23-February-2022,226.05,226.85,220.5,221.2,223.69156540997767,1518912,330.95,340.5,322.2,335.5,338.49205367633414,48513,554.5,580.5,554.5,567.75,572.4767408893639,91706,199.45,199.45,197.75,198.1,198.65423889537772,86473
154,22-February-2022,210.0,224.7,210.0,222.6,221.50447903808137,3922494,335.0,335.0,320.5,325.2,328.2077747989276,20142,559.0,566.7,542.0,554.4,556.7537356950215,54876,196.0,198.4,191.9,198.1,195.355943936534,216683
155,21-February-2022,224.1,227.55,222.3,225.0,224.8533037975737,2764107,338.0,343.2,323.0,336.4,337.4012423368925,24631,582.5,595.0,575.25,582.45,584.7930300342161,39455,195.7,198.95,195.7,198.1,197.3913902081667,282562
156,18-February-2022,227.2,230.0,224.55,225.8,227.719722207786,2443697,336.8,344.0,333.0,339.35,339.078035638323,21157,603.8,615.3,592.3,595.2,603.241485955465,27484,196.1,200.1,195.25,195.8,197.65442916207795,746394
157,17-February-2022,233.5,233.8,227.0,227.75,230.6844702433128,2799606,326.9,340.0,326.9,336.85,335.498681940964,30727,618.0,623.85,600.95,606.3,611.9952759625226,25402,198.7,198.85,196.0,197.1,197.11089033574285,601919
158,16-February-2022,233.4,236.75,230.25,231.4,234.17572312304813,3813044,327.95,334.95,320.15,330.6,328.94027250668825,16073,640.0,640.0,610.1,612.85,623.3208941839611,78060,199.2,201.05,195.8,196.25,197.6835111304496,1199682
159,15-February-2022,223.3,232.0,218.8,230.4,224.62619830120073,4965154,327.0,332.0,307.25,328.75,317.0252734375,25600,606.0,629.05,571.2,621.7,597.231682594845,120855,202.0,203.9,199.05,203.4,200.7094044534037,2345442
160,14-February-2022,225.4,226.95,215.0,220.5,223.23252531921537,5495036,340.8,340.8,323.3,323.4,326.6239681691312,67356,591.0,628.75,591.0,594.0,607.3079181027898,150579,207.75,207.75,201.25,201.9,204.26533803767495,182243
161,11-February-2022,239.95,242.0,230.35,232.3,236.98568151857816,3340019,328.0,340.3,328.0,340.3,338.07740603523854,70718,642.95,649.45,630.5,632.6,637.5412422419104,21107,210.8,211.85,207.0,207.75,208.13455057599197,771799
162,10-February-2022,238.9,244.45,234.2,241.3,240.62394026220693,2950494,309.0,324.1,305.1,324.1,323.38598660049325,165827,670.0,670.0,642.0,643.75,647.8056830314496,53387,210.5,215.7,210.35,211.95,212.6706498384228,875433
163,9-February-2022,237.9,238.9,232.7,237.95,236.46412743060023,2758835,304.2,314.7,304.2,308.7,308.0344365792998,10454,685.45,698.7,644.8,657.7,668.6330312457729,44358,210.0,211.65,208.75,209.3,209.9527565424908,222507
164,8-February-2022,252.7,253.75,232.7,234.75,238.18948812607616,8179436,304.95,308.45,300.05,307.2,305.87398474033967,16252,700.0,717.5,628.55,675.1,669.5472974256672,210540,214.5,215.4,208.55,210.1,210.64694998794164,265376
165,7-February-2022,256.4,256.8,250.55,251.85,253.83526186047953,3327669,295.25,305.4,293.0,302.8,301.1706374758532,41931,700.85,739.05,680.05,689.25,705.6839079786237,170656,209.55,214.2,209.25,213.65,213.08937693975665,312217
166,4-February-2022,253.5,257.85,253.0,254.35,255.54209652647415,4189835,300.0,302.95,296.0,298.15,299.73949070331446,9896,671.95,706.15,671.95,696.0,701.387988345258,181557,212.95,213.4,209.2,209.7,211.1409481030865,169644
167,3-February-2022,250.85,254.3,249.3,252.85,251.5336725089654,3307431,302.0,305.1,297.25,300.95,300.61125557802814,31149,674.0,679.75,662.0,672.55,671.1126084036557,68494,214.9,215.0,211.0,211.35,213.11351860260143,149764
168,2-February-2022,251.9,255.0,249.3,250.6,251.54616508703108,1929770,312.5,312.5,298.0,303.35,302.649942358779,19951,663.0,680.0,655.25,669.1,668.5779032425153,38612,213.5,217.75,213.5,214.0,215.21208166594448,196165
169,1-February-2022,249.9,256.3,244.7,249.8,251.03186252689432,8929863,305.15,309.2,300.0,304.6,304.52124919510624,15530,655.0,671.1,637.0,650.8,658.128655843752,80385,217.0,217.05,211.25,212.85,214.5416722981325,303355
170,31-January-2022,247.9,249.5,245.25,246.05,247.35366395630828,2895927,298.0,310.2,290.0,305.15,300.7810394610202,47794,639.95,652.0,633.0,639.15,640.7956272205521,54885,212.0,216.65,211.75,215.4,214.616350758094,230974
171,28-January-2022,244.3,249.9,242.9,244.05,246.5722373880372,3940148,300.85,306.85,292.2,295.8,299.61396442540513,42952,644.0,649.0,621.0,624.15,640.7509132834158,38597,218.3,218.3,209.4,210.15,213.0597363413505,291665
172,27-January-2022,235.6,242.25,232.65,241.05,236.824306728608,4014337,304.6,313.0,296.55,299.0,302.2438605485773,39010,605.0,647.25,605.0,636.35,634.6345505953566,125555,220.85,220.85,212.4,214.75,215.22387124527737,534660
173,25-January-2022,226.05,240.85,222.8,238.85,233.65058334397915,4610573,291.2,314.6,291.2,304.6,305.0925400807067,18338,588.0,633.2,579.8,616.45,608.6715093341255,107723,212.0,220.15,212.0,218.75,215.88401712266815,1995717
174,24-January-2022,242.1,243.85,226.7,229.55,233.3121542474911,6200425,307.55,313.9,296.2,300.75,301.61004618207124,31614,640.0,649.05,609.3,610.3,616.9974562184897,108893,216.95,217.7,211.55,213.9,214.38110891957044,232713
175,21-January-2022,245.55,250.75,238.55,242.05,245.6955888950734,3983061,319.35,319.35,304.35,307.55,311.9535255609415,20011,659.35,683.35,632.8,641.35,662.102182625316,162190,214.2,219.2,212.85,214.95,216.40528237625057,610710
176,20-January-2022,250.0,252.05,245.2,248.65,248.48010053140027,3993976,314.8,320.0,304.3,317.0,311.5087198293903,50173,629.9,659.7,625.55,659.35,644.8722702925422,101934,206.1,215.3,205.95,214.6,211.55586580438003,1213363
177,19-January-2022,238.65,249.75,236.35,248.5,241.7195176226102,2745734,300.2,318.95,293.0,311.95,310.56630560036876,86780,620.4,631.0,608.0,628.3,620.9946714554875,33968,205.45,207.2,201.3,204.65,204.3312067874384,548307
178,18-January-2022,250.2,250.6,237.85,239.05,244.867856820352,4163832,316.0,317.9,302.0,303.8,307.6057094975296,34609,645.9,646.0,613.2,620.4,624.5970606657122,89408,206.4,207.8,204.6,205.1,205.4786346879796,858822
179,17-January-2022,245.95,249.25,245.2,247.85,247.55527001103144,1545585,303.25,314.5,303.25,313.15,311.39857065560466,44356,656.95,665.0,638.0,640.45,656.4076737282667,162711,208.25,209.55,205.85,206.2,206.59473972979373,814711
180,14-January-2022,243.95,248.5,242.5,244.2,245.98367029929048,2250623,309.0,314.0,303.05,308.2,308.4460052677788,13668,648.85,655.0,636.65,649.3,645.6828811973808,42760,208.0,209.55,206.75,207.8,207.6992247137212,1240574
181,13-January-2022,239.2,246.6,236.5,245.25,241.00486299550127,3579481,313.7,313.7,303.0,308.15,307.499347565113,19159,644.0,662.95,638.45,642.6,648.036581903719,49314,207.2,211.5,206.75,207.9,209.40791386628095,528945
182,12-January-2022,235.1,239.6,234.35,237.65,237.11168649794988,3518599,314.0,317.0,305.1,309.55,309.1807486045748,18274,650.5,656.9,637.55,639.1,645.0218465079225,56485,205.5,206.65,204.35,204.85,205.60999499382405,795018
183,11-January-2022,233.0,236.7,231.9,233.1,234.0122206192839,1851461,319.9,321.0,309.0,312.55,314.05469597487865,17515,660.0,664.5,644.0,649.5,656.2306245516065,51573,204.3,205.75,203.5,203.9,204.11919175120568,962080
184,10-January-2022,231.3,233.45,230.4,231.7,231.89503254081464,1451869,309.0,318.0,302.2,315.15,311.8903124753502,88743,682.0,684.4,652.0,654.8,662.9093956567741,95459,206.3,207.15,203.45,204.0,204.29881410023933,716924
185,7-January-2022,230.5,232.9,227.15,229.7,230.13885809455553,2133329,311.0,311.0,301.0,307.6,307.58959468215306,41671,668.0,686.4,663.0,668.6,676.6911597040393,127179,207.1,208.4,204.45,205.05,205.22835949555537,1453559
186,6-January-2022,220.2,229.7,219.7,228.4,225.12724287108713,3582629,292.0,301.45,287.2,299.25,295.7521984429665,31727,634.0,668.95,634.0,653.75,656.9097095782467,67006,207.45,208.25,204.75,206.0,206.23116263436432,151733
187,5-January-2022,226.3,226.65,223.05,223.55,224.1211262504298,1253469,304.0,305.0,292.0,297.0,299.4601815515122,25227,664.0,664.05,643.55,648.05,651.0859567982341,76108,210.45,211.25,207.95,208.4,209.16119923051795,826530
188,4-January-2022,224.8,228.4,221.0,226.25,224.82844966531053,1835881,296.5,304.95,290.2,302.3,299.9626409711194,37153,687.95,687.95,653.0,660.95,669.4217752832345,96210,206.9,212.95,205.55,210.5,210.10949314183668,421104
189,3-January-2022,221.4,223.95,216.1,223.35,221.6135609177708,1187486,300.2,305.0,296.2,299.65,301.33998017278003,35305,646.0,655.2,639.05,655.2,651.3496181105071,14533,206.2,206.85,204.5,204.9,205.22160370649985,638446
190,31-December-2021,218.55,221.95,218.4,220.9,220.69148464197193,1636408,306.05,314.95,300.0,300.8,303.7052726604032,29909,600.0,624.0,598.0,624.0,620.3073771310935,50033,204.45,206.15,203.45,204.35,204.79384610317473,1457353
191,30-December-2021,219.15,221.05,217.1,218.35,218.912449336488,972100,307.9,308.8,298.1,304.8,304.46209697758076,75337,603.5,603.5,592.8,594.3,596.0649696782417,25889,204.35,211.35,202.05,205.35,205.16374185206848,1528302
192,29-December-2021,221.3,223.2,218.9,219.4,220.93460699924688,1087517,311.95,312.0,302.2,305.4,308.4183481048463,10606,600.0,615.0,591.5,596.75,603.5196836609653,97111,203.9,205.75,202.9,204.35,204.0604364643116,940558
193,28-December-2021,219.0,222.2,218.3,221.55,220.58120888040025,2441962,320.95,320.95,305.0,309.3,308.2708826270882,13947,612.0,622.0,583.05,596.6,597.37545430824,214612,207.4,208.6,203.4,205.45,205.2074849481988,556744
194,27-December-2021,216.25,217.75,213.75,217.35,215.9952460857324,1938613,301.2,314.0,292.2,310.55,303.1670063615589,32382,640.0,670.0,610.65,610.65,644.2859917591283,161148,205.4,207.25,205.05,206.05,206.20834804827888,192548
195,24-December-2021,219.4,219.45,214.15,216.85,216.00823473306633,1262336,298.85,305.0,288.2,301.2,296.0916100968826,15173,655.0,655.0,636.05,642.75,643.2736455056927,45146,208.0,208.65,198.65,203.25,205.1558078659648,520699
196,23-December-2021,220.3,221.25,217.4,218.0,219.168849589406,2020609,296.3,300.5,287.2,295.1,293.2470610305152,15992,650.0,655.0,637.25,646.85,648.7901450427181,25165,201.3,209.6,201.3,208.4,206.7453393741393,546064
197,22-December-2021,214.95,218.55,212.9,218.0,215.52803136473617,2361123,297.95,299.0,290.0,296.3,294.41024689066273,10774,645.0,661.7,630.2,643.7,655.2442046875501,187134,199.7,203.15,198.0,201.55,200.363764921459,451866
198,21-December-2021,212.5,216.2,209.8,211.95,213.476128408183,3266770,284.0,294.5,272.0,290.8,282.84852711212545,23661,636.2,673.8,625.45,630.2,644.6600506531591,150040,210.7,211.7,204.8,206.65,207.34890494188596,330987
199,20-December-2021,210.65,211.85,202.8,209.1,207.73267200057975,6291941,282.8,287.7,270.85,283.15,275.4293285684,33019,661.0,669.85,658.35,658.35,658.8469652574298,107505,213.0,213.25,207.5,209.8,210.20626487538308,750821
200,17-December-2021,222.9,222.9,214.0,215.8,216.7218824417696,4688485,298.0,300.0,279.55,285.1,285.7113740271525,28653,744.95,748.0,686.75,692.95,720.6634548352573,305537,207.6,210.5,204.95,209.95,207.17737171745324,516672
